customer_id,name,age,segment,monthly_spend,signup_date
87dd0cfa-e3ed-4cb8-bb32-ebbb6b5cea9c,Michael Sherman,25,budget,57.043079739972804,2020-12-27
831f4107-c0cb-40f1-8719-14c16154ad71,Vincent Jones,43,budget,54.42906153343875,2022-03-07
84813cc6-931c-484f-9dbd-373c9d2a9c96,Ashley Rush,20,budget,52.50440020953305,2025-05-31
3b8c7f02-0e19-4581-8242-ece63766a32a,Christina Hanna,45,budget,42.04728302790208,2024-09-01
876b1769-edf8-4ac1-a677-9bc9566d97e2,Jared Robinson,25,budget,46.235050112892125,2025-04-30
a4baaa3b-dc90-4037-ac0a-028ef3f42b33,Andrew Cox,39,budget,40.99762414763462,2021-04-30
35804662-c938-4e9d-85da-dbe9c7c39539,James Foster,44,premium,205.41130147890624,2025-05-26
7905e780-2cea-4495-8163-38db717b5960,Thomas Cook,65,budget,61.14951098261823,2021-04-25
27bdbc08-8ae6-491a-ad01-89893b004afb,Zachary Gardner,26,budget,69.96307710583943,2024-01-02
29502fd5-45c2-4ae3-9627-bf1fd993865f,Connie Peters,57,budget,68.40175672684573,2021-09-11
2217c556-5981-4b9f-b9a3-4742cd8b4b2a,Kimberly Larson,27,budget,64.28218614633636,2022-01-06
1d1f6b0a-0aaf-4977-9501-3fc16f3d9748,Bethany Wilson,23,budget,62.44825113006479,2022-02-24
cccf9e54-f0eb-4d65-b478-68f8e0bea6df,Jeffrey Anderson,49,budget,63.50603995522093,2021-10-04
2e97f970-88ea-4e1d-a1cb-98ac52a91f3d,Jeffrey Smith,62,budget,70.57846136524242,2024-10-20
f665e1dd-c657-4f61-8c7e-32c7fead47c0,Nicholas Burnett,47,budget,39.52837680917132,2021-04-21
c69cd8a0-fbdf-41da-b237-2d8569e896d5,Mark Bowers,61,budget,51.179912519976796,2023-08-31
8f4d4a3b-90fe-4ba4-a1cd-4c3153c80c0e,Jean Bean,37,premium,186.03248880289274,2022-02-06
91f8e7b8-b33b-40fe-a67b-222401cfbaaa,Stacy Greene,33,budget,43.87332592129898,2021-10-18
173187a8-db62-4421-8498-d0e720cc9ae8,Brooke Perez,20,budget,65.09891740383932,2023-06-15
b8b84546-3bd5-4ffb-b046-b35a82b00c3e,Morgan Lopez,39,budget,60.744937770708745,2022-08-14
e947da56-6373-47a3-ab7a-c724ab29d051,Stephen Keller,43,budget,38.3060327274426,2022-03-03
c9eee079-d2ae-4eb2-a338-0df57731a430,Robin Thompson,67,budget,53.33392252923479,2024-06-03
0f2150d8-2f31-4177-9f5a-1da2e08519a7,Dennis Haney,51,budget,69.62788829893272,2024-08-25
7943bdd4-00ae-4cef-aadb-b41b0ca3cefe,Ashley Henderson,64,budget,44.132457510521135,2022-04-22
c11d3b3c-c59a-40f5-86f4-f1b7e8e5e3b5,Charles Villanueva,37,budget,57.185297719879465,2021-04-11
10fe14a2-852d-4fcc-8afa-ed6c21c10709,Jeremy Cameron,39,premium,157.63828658686805,2024-03-30
872625a8-a147-4131-95c5-7bc6d084e439,Angela Clarke,25,budget,50.925160417493224,2021-04-23
8edbd573-4075-4591-9465-099aa46a7ab5,Joshua Carpenter,19,budget,39.608926846632315,2020-08-04
e8d7bcb0-a5f2-44e4-aa07-aeb7c5faeac4,Cheryl Day,47,premium,202.5368895260229,2021-05-13
424b4962-16b0-4616-82cf-34dc0d867763,Robert Stewart,30,budget,49.08940338279648,2024-07-19
72dbee03-71c4-4fa7-a76a-e24cbc243a57,Tamara Garcia,34,budget,43.61956976939728,2020-07-20
e829455b-dfaa-419d-a84d-572a3e948d2b,David Flores,52,premium,171.29897946255647,2022-12-04
d5a02378-c43f-4541-a0c4-9862e30c26b9,Melissa Webb,64,premium,199.7023168812277,2022-02-19
0e2e84dc-38a4-4888-b81c-4d51abd66bc6,Jordan Carroll,58,budget,44.366841504946976,2024-09-20
95be677c-6cde-4446-b37c-c3ddfbf06ff1,Sarah Rivas,62,budget,67.17387392778708,2021-05-05
a3c33209-334f-47d2-b039-82ef765a7b6f,Carolyn Aguilar,50,budget,54.04334483961347,2021-02-10
70f3ed6c-b534-4dfa-aa6f-5f595bf98cb1,Michael Grant,48,budget,62.022458822614425,2023-11-25
3527ef0c-aa89-4e8e-8e2c-ccb1ff4f9853,Jerry Bowman,79,budget,56.21528827317341,2024-02-25
7dbd3655-bc8c-4639-8bc2-02eecaa6f4ae,Gregory Perez,68,budget,69.73576187629966,2024-01-21
c1758156-ddfa-46cc-818f-e53b7bf7ac32,Jason Peterson,45,budget,67.2633331165197,2024-02-14
8df83e07-8865-4063-b2df-bdbec03d36cf,Veronica Little,49,budget,40.78430544279374,2025-06-15
c87932fe-bc6a-44c6-8b80-2a2acf31e23c,Natasha Sanchez,60,premium,164.227979943282,2024-12-11
915c06f6-c3f5-43b0-9842-dff124b4c1a8,Christopher Yang,35,premium,165.48044688385536,2021-05-30
8be0965e-e37f-4b9b-9698-a285a087ea45,Ronald Mathews,63,budget,49.164376061310946,2022-11-09
a7aebabe-3f55-4080-ad14-21a31569ca34,Peggy Garcia,36,budget,48.85014135129431,2024-06-08
efdbacab-c79f-47f8-9f65-86bd11beabe0,Michael Johnson,78,budget,39.080328285977984,2023-09-02
29a7b874-bc27-4d8c-a51b-e11d853407b4,Jennifer Smith,77,premium,266.77804243698984,2021-06-21
54c7ae01-a4a8-4d54-a4c0-831223df81c5,Darrell Sharp,59,premium,283.4105482775039,2022-06-10
70cd2fce-818c-41b1-8fe5-7c1b7b8925c2,Sherri Williams,26,premium,245.7736655307156,2020-06-27
de440b6b-9067-4eaa-8544-affa8efb4ebd,Mr. Michael Thompson,49,budget,58.469618704399544,2025-06-02
3f132ce8-1588-4eba-99e9-167221a00f1f,Jill Horn,50,budget,43.79120892907801,2023-03-31
3680713b-65bd-4b32-88a2-51e92abe6f42,Amanda Greene,22,budget,48.49396599932207,2021-09-05
261b6c8f-3652-483e-acca-0216dddbcf9b,Debra Diaz,58,budget,45.06703914084919,2022-02-24
31e13af2-988c-4bdf-b0f0-79361c4dfebf,Clarence Smith,49,premium,232.45157013570196,2022-02-19
ad9a68f2-ea5c-47c1-818e-0344224a33c0,Thomas Williams,19,premium,193.5734885266716,2022-11-04
82e4db56-2b8c-4ff0-bace-b77fb88ee404,Matthew Harrington,51,budget,66.63086338651203,2023-10-04
b9e6a6c9-9d99-435d-bc00-2202692ab172,Hunter Whitney,28,premium,199.692907820337,2022-09-16
ffcb068f-3fa4-4492-9bb7-1d849f488a61,Jessica Perez,36,premium,252.40058886624914,2021-06-17
7141d359-ff97-4d93-949a-5c3937c1b961,Robert Atkins,71,budget,54.34160933748568,2025-05-24
58fdbb0e-9d30-4ad6-aee5-c23fdcc3269d,Toni Hampton,76,budget,25.409392997757276,2020-11-15
98a66df0-6ca9-4ed3-986d-142e2d2e2d96,Michael Olson,74,budget,35.90964867834944,2021-11-24
e7596737-9946-4da9-a762-99a6b1db9086,Erin Nunez,32,budget,37.82002918480051,2021-05-22
fa5d4c30-41cb-48c2-a290-6d09c79c7c6e,Todd Stanley,23,budget,45.40987692382313,2025-03-17
7e5664d6-8323-407b-942b-bd04f018b1ce,Shawn Reed,51,budget,30.023153759388034,2020-10-11
990dad2b-0261-469a-af7e-2cbeb6a91b08,Jocelyn Aguilar,18,budget,69.13145000486669,2020-09-17
902cacb4-30a3-411c-8961-57d248513604,Walter Vega,28,budget,32.07981386643589,2024-08-15
b1014958-2b7a-473f-9e32-4064001d1e81,Tommy May,62,budget,42.38519578370788,2024-06-06
ca88f6a0-e0ad-44ac-8d34-060d510acd49,Daniel Hicks,76,budget,53.94283201654684,2021-02-05
19ee487d-7ee3-4bf8-b3a1-71853b3db04f,Dr. Kyle Browning,78,premium,230.48050957759358,2022-01-19
aa3cbc67-bbec-46b2-9426-9c7368106cbe,Paul Martinez Jr.,32,premium,263.55269742373457,2023-06-24
29486583-6cab-47ad-a431-3c88c53093be,James Swanson,78,budget,42.78660807202945,2024-01-03
0c5af9e4-ad45-4909-9cd0-1a8c4df541e2,Paul Bernard,18,premium,207.96676623641295,2020-12-04
41bf91c8-84e2-45f3-b1ed-75cccf5ffe94,Danny Williams,64,budget,45.41613630055429,2023-04-19
2ca8f04e-d65e-4c1f-bca5-5bdffe630086,William Mayer,76,budget,52.350599642994496,2024-11-22
4115dba6-768a-4e3b-87ea-95d1df1f855d,Justin Tran,60,premium,166.47616066450547,2023-03-19
d97a4c11-d762-40d7-bfaa-26fb017fac11,Lori Flynn,67,budget,31.696911756466342,2021-12-21
13ab456b-f68c-4622-8b0c-187d0e5802ac,Melissa Summers,34,premium,195.86391160476006,2022-10-01
c78e68f5-15de-4a76-aa41-453c09118540,Jennifer Lopez,20,premium,65.90284367206351,2025-03-17
3f56f5a2-5b43-4a4f-94bc-3c421133bff5,Michelle Phelps,36,premium,224.59003497586426,2022-07-30
1189aa13-b0cc-4508-8e81-d9d6c74972aa,Emma Tate,42,budget,47.97166645615292,2022-09-20
8509c832-0679-48b9-9c16-2b22dcccd1b9,Judy Smith,35,budget,32.40011021308007,2025-03-31
54f3eb69-1f61-4271-b4e4-e0d9e6ad417a,Barbara Larson,69,budget,45.77344941509581,2020-12-04
fa6b9894-b090-4962-9327-c1f403459749,Monica Huerta,49,budget,57.23862083218789,2024-04-02
996d84f7-e067-4520-b543-174d3eabde6b,Natalie Jackson,54,premium,225.20873655966994,2022-02-02
5a506339-e3dc-4886-b03a-90f09ec5ea2d,Michael Hurst,55,budget,33.5700270087589,2021-04-21
c1ef5d22-afa9-49e2-a10e-a59b3282b5dc,Erika Jordan,23,budget,46.1260369650149,2020-06-27
d26c960a-1968-4404-b7b7-6831f9335c90,Lindsey Oconnor,26,premium,167.64742104094657,2025-04-30
98545294-39a6-4ea2-8b56-38da236c81d4,Mrs. Ashley Mcfarland,53,budget,55.02019545593674,2021-09-23
badec4f6-b653-4500-8854-8840704a3f34,Curtis Greer,45,budget,60.33811374908464,2025-04-18
48cf6bf4-c273-46b8-ac06-b2e180c22df1,Nathaniel Mullen,59,budget,50.22576667322448,2024-03-06
cbbe4d20-dde6-4a10-88df-e168f64ed983,Sabrina Stevens,49,premium,197.60331978455488,2022-01-30
3a0d3625-286b-4075-bf00-2375550d5bd0,Jonathan Robinson,38,budget,51.221142845681136,2022-05-28
3cd15d64-86e2-4a42-bc75-8e7fc82265e7,John Moore,49,budget,49.72579870561821,2023-02-07
9570fea7-f29b-4de8-80f5-2ac3622188b2,Bianca Hoffman,53,budget,63.80503136703382,2021-06-14
83dc7613-e22c-472e-b717-938a3ac55098,Patricia Randolph,38,budget,43.09077657011534,2023-03-17
302ddeba-0243-4e71-9f0f-ca75632e75f7,Jeffrey Gordon,78,budget,32.922307945565066,2024-06-29
84b0d5fb-2451-4587-b55e-4369f625e3af,Frederick Martinez,24,premium,226.52158689157292,2022-11-21
a8996d53-cc29-416e-8ac3-40aeb1517202,Kayla Mcmillan,30,premium,232.705035674275,2025-03-07
c1702a8b-73f3-44d1-9a24-3a2b7e33c7e1,James Love,68,premium,260.73300176075,2022-09-16
b734eb42-0933-478e-8c5d-cdaf46f0e26d,Monique Robertson,73,budget,58.04871509517565,2023-04-29
ccd4de7f-6d17-4e58-a59e-e249fc55d802,David Herring,23,budget,55.95453909170671,2023-08-30
96e87c8a-1461-4aea-b0d0-3d08b7265b89,Robert Hammond,41,budget,43.00747154816581,2023-05-09
68d3653c-7800-4531-880d-debb2fad42d0,Amy Alexander,59,premium,157.47427110723206,2021-11-28
1cd7619b-01c8-4c1f-b838-4fa90eefe716,Michael Parker,41,budget,40.749522861484834,2021-05-02
476cc311-e73b-4b45-ab7c-0e1e050bb92b,Christopher Wallace,56,budget,51.36943583076678,2024-11-21
f6e7ad91-8076-4501-b781-2deb5c592f58,Tony Gilbert,69,premium,197.62947901000894,2022-07-14
2b288ba6-ff3d-40b0-b811-018300e46aa9,Steve Thomas,50,premium,200.35068686172366,2021-01-18
7aa437be-4f15-42bb-abcb-b4ce04c936e8,Tina Massey,71,budget,40.60213700413409,2020-08-15
9bb68b1b-5029-4367-990d-d2f3fc084b16,Elizabeth Lara,70,budget,51.92280968959179,2023-02-05
92674a35-5b3c-43cd-9df7-8f4fae29c087,Billy Ponce,22,budget,64.4666221910133,2023-02-18
cd0037c8-487b-4120-b57a-baabe09291c0,Jacob White,57,premium,193.39085417064166,2022-11-21
1e12e05c-8c2b-49fc-89b7-3fed96a7e7c7,Adam Chen,36,budget,46.09669556169699,2022-02-23
481250fa-bc10-4e03-980c-49a22a8e0862,Edward Schroeder,74,budget,69.09884739966306,2023-09-28
f9ece8a6-e077-47ca-8736-a68259f96c51,Katherine Bates,74,premium,218.82196230470012,2022-05-05
f3943aad-f181-4023-8bc4-8f6262b2e987,Michael Thomas,53,premium,240.8150737814383,2022-08-18
38a25d07-405c-45a7-8727-c1e3aa1af584,Dr. Karen Maldonado,54,budget,45.58144325304512,2022-12-12
c2e4154c-69b5-405b-a02c-fac497793ad1,Valerie Taylor,67,premium,248.90974420369812,2024-03-10
e8f436e8-8517-451a-9bdc-a052422fbda4,Kathryn Ramirez,79,budget,66.73551295254394,2020-12-25
58f3e0c2-bb0c-4723-b8fd-9d91a993580a,Charles Garcia,53,premium,168.28777557364577,2021-01-26
7940bf87-4283-4de2-abb1-23a7c20a2d20,Kyle Acevedo,69,budget,59.20867261460261,2023-10-10
bc0dc844-a005-400f-8230-412fc7e44244,Taylor Sellers,35,budget,62.22310758367341,2023-05-17
3568be55-e41b-4dcf-a97e-37d7a18947da,Sandra Harmon,22,budget,41.26823334958867,2025-04-16
92504180-fb76-4c4d-97de-fa1dd0c47235,Rodney Rubio,78,budget,30.131280740739683,2023-10-28
a04d6e18-dbb5-400f-9267-32cd5ecdac5a,Raymond Norris,36,premium,59.79681219361328,2023-08-22
2bead9f6-a303-4a8f-aeb3-b3cb56e9c4e6,Wanda Malone,23,premium,200.9245298572058,2024-06-20
6b4cd5cf-52f5-48dc-9318-6192b6105e59,Raymond Evans Jr.,65,budget,46.5630178852835,2024-06-14
91f8584d-fafa-43a6-b3b5-cc8b4e481f9a,Samantha Jones,75,budget,36.94830853255619,2023-06-02
6b8317de-ab7a-4c7d-8279-0c6379824815,Jordan Thomas,45,premium,158.21202198467603,2023-01-27
2369fc99-cd91-439c-a2e2-de0999beac23,Carla Best,70,budget,65.35306657430371,2023-03-31
40437b3b-ed37-4e8c-8fff-6a9b2d9d5c37,Robert Smith MD,37,budget,49.08330722101553,2022-09-23
994585d4-f075-4301-8c4b-4c3a204b12e9,Linda Lynch,37,budget,45.667905258823076,2022-08-02
916b8c5e-9ba3-417e-a1e7-6ab13f886c1c,Donald Christensen,79,budget,50.15928093976767,2020-10-02
0be88d88-d29c-49f6-b9a1-611dc6691af2,Scott Jones,47,budget,32.449647345363594,2021-09-20
dcf52ef9-4fcc-4036-8412-c78bb7b31724,Samantha Harris,40,budget,53.497917369113274,2021-09-25
e89b7cb9-c2df-479a-8576-9b19b74ddb74,Joseph George,44,budget,55.67209395643809,2022-08-22
423a56ae-48cf-4170-8ecf-a075176b8863,Kevin Moore,76,premium,146.34620039324764,2025-01-21
04ca5393-59e8-4458-85d3-cd0c101141b3,Lisa Ballard,18,budget,56.4756481480166,2022-03-17
91cccd62-d37e-4e60-9bac-7dc4687a2c51,Deborah Jackson,49,budget,52.67440731037993,2024-05-19
a78f6cbb-96f0-4260-8e01-9907e26dae89,Adrian Mitchell,60,budget,52.63655664845212,2023-11-15
7fc6059d-e4eb-46c7-9a2f-e9ab6e15e109,Samantha Tucker DDS,28,premium,86.34151236679759,2024-05-08
dba5994b-1a62-4a21-82c4-8b466e7586b4,Daniel Carter,67,budget,52.45992038475591,2024-12-28
a05566f7-31b0-49da-b335-551dd1c74007,Gregory Burke,78,premium,130.70920951326246,2024-09-25
49783351-f85c-410e-8ce8-f5f19e7c05d5,Mary Gibson,41,premium,142.38748665273212,2024-01-14
4145338b-3e6b-4aa9-97a2-354072c45f3e,Lonnie Harris,70,budget,39.150137889060474,2021-11-20
dedbcbcd-ebcd-43e4-97e0-b03f6d8930e8,Heather Martin,29,budget,50.38827244964395,2024-12-07
faa3c293-7532-439e-85bd-86adba84559b,Gregory Molina,29,budget,63.234404144724834,2022-01-01
2b7c98bd-20cb-4c69-8a7f-611dfcdaff43,Sabrina Schneider,42,premium,127.41859362499069,2021-10-04
dc770867-42fa-4256-8656-f8530abf275c,Tina Hernandez,55,premium,199.2976240396127,2023-02-15
bcf06381-4ab4-4af1-b3e5-2a9cf710adb4,Reginald Mccoy,25,budget,42.823305408528405,2022-03-02
983f018f-d6d5-455e-a811-376598576549,George Evans,38,premium,154.24245316988043,2024-05-05
d31cf0e6-52bc-4162-a1e3-4b893cdb474e,Savannah Reid,19,premium,201.5958759933383,2025-05-18
6ca65d0f-3404-4f63-823c-cf1b5ccec164,Zachary Abbott,22,premium,207.54624527745608,2025-03-22
31ef4ac8-a969-404b-8a07-a42f19159eda,Amanda West,19,premium,251.7158114336712,2025-04-23
1ce9da51-30fa-4136-bf7c-ab46f9a1f969,Jose Perez,24,budget,43.997546418742665,2021-08-13
ad6b0bf6-7e01-46bb-8018-d3b98ccac2d7,David Flores,22,budget,55.38949988278159,2024-09-11
a9d3cfa6-9100-476f-a64c-9a609b7647d1,Scott Moreno,78,premium,177.40646867720653,2024-01-29
4d1d8484-3583-497c-a590-4e493fa71188,Douglas Beck,64,premium,115.47741836735078,2025-01-25
4183d492-5705-4629-9a78-966483ecad73,Steven Bass,41,premium,245.68721259475853,2021-11-09
00c63ee6-2dd6-4c65-adeb-40af57436758,Robert Willis,68,budget,65.57302804617014,2022-05-06
5a21d440-66b7-436a-94c3-741494731e02,Amanda Snyder,61,budget,40.68294207754699,2023-11-25
fa009412-27a4-40e4-bc60-8fe78269b906,Thomas Zuniga,65,budget,60.67179573369693,2021-08-31
1319c002-c9dd-441e-9892-af93f76c64c3,Mr. Adam Alvarez,27,premium,246.7609158501469,2025-04-19
e171b536-c5bd-44b9-b2d6-48dc6fe5ca92,Martin Johnson,39,budget,48.40553130958702,2023-06-15
1b2d28ba-9f08-46bf-9e10-ba3df968743f,Jessica Kirby,20,premium,196.1470072593417,2022-02-08
5cf8f88b-20f9-42c0-bd1f-643edab0db8a,Justin Smith,62,budget,47.70446763766512,2021-06-16
b1a8b1c4-5cbf-47f5-83bb-c49541cd7950,Derrick Chandler,52,budget,52.02076117546459,2020-06-18
75287611-5d64-4b01-a490-697b5d5e554e,Richard Mcdowell,40,budget,44.17632186471566,2023-11-09
66f8958a-35ff-4fa0-ba8b-7a208948fdd1,Shane Rush,59,budget,57.04526847214301,2022-12-03
994fffc4-5b64-45a3-99fc-663a62ef5a0f,Monica Manning,76,budget,74.4178874039025,2021-04-25
f9e11fb3-16f3-435c-8f33-47837766e082,Isaac Martinez,21,budget,72.88982340970739,2022-10-16
55488329-2f5d-4e67-83f9-9905677bf68c,Michael Stone,74,premium,254.77979948431366,2021-09-29
6d44a0d4-5420-4abc-ba2d-57c6fff81963,Rose Sanders,31,premium,151.46754590860309,2023-03-20
5e91fa26-d0ee-41ce-923a-4f5eecfab386,Michelle Williams,49,premium,264.018904162511,2023-02-19
3f3a4aa5-0508-4d35-99cc-d735aca19678,Jacqueline Johnson,48,premium,257.4620718868756,2020-09-17
39feeace-7005-49d5-a4e7-dc0184a85805,Kelly Woods,28,budget,48.018272499580014,2023-04-10
731220a5-34b2-4bc7-9c74-32e7246d94d8,Daniel Ingram,38,budget,33.01320057305861,2023-09-03
208e58d5-7fa5-44d1-a1f9-192e5c85c7d8,Anthony Dalton,40,budget,55.62027592693887,2022-12-25
3c6ded47-d75b-4477-802b-5f75a00951be,Nathan Russell,72,premium,80.27264216097686,2020-06-29
56bbe63f-c915-4f91-b35b-e3fae9df73af,Dustin Hernandez,78,premium,194.41078547174024,2021-06-04
c32206e4-16d6-4913-b3f3-742b10065921,Benjamin Peters,79,budget,53.43867503593398,2023-06-14
f6162550-007f-49c4-96cc-ce8fe3dbf996,Robert Burke,75,budget,41.18442464700394,2023-09-10
9830464f-ef62-42ec-90ce-00adc4aa99b7,Justin Griffin,59,premium,213.17864408841857,2021-03-15
706966c6-f8db-494a-974d-998d47396262,Christina Brown,63,budget,45.2004666501279,2022-06-14
2b7f8125-e652-4d32-ab46-ba290b542991,Wendy Fields,30,budget,45.57586015280707,2020-12-19
da9bd1b4-1d50-4aeb-9f83-d427be3ddab6,Walter Williams,26,budget,44.76841320263266,2024-06-30
0b36d982-97e8-45cd-9623-09aad75c76d3,Diane Avila,25,premium,270.2344279727424,2024-06-15
7f3dbc92-7453-442a-90ee-54ab8c335f07,Taylor Simmons,57,budget,52.41237386349156,2025-02-08
63209ef8-d991-441c-8e42-6294a580c963,Daniel Foster,55,budget,47.35860787171527,2025-03-31
a3f54ff0-b8a2-4a59-9428-842611d756f5,Brandy Barron,60,budget,45.34208704793986,2023-04-19
42e00038-50a2-4b97-a3fe-8500b767c111,Heather Bailey,79,budget,41.6970594313915,2022-06-29
5136f0a4-8e27-4137-af41-5ea9c08ce929,Allison Austin,31,budget,63.52583038841844,2021-02-13
400ba421-1be5-4d35-8e87-c11f468955e6,Robert Nicholson,34,premium,239.61521224900602,2023-06-26
c31b5543-5000-4fb7-b1ca-275c2abb11b5,Richard Mccormick,19,premium,175.40748529282257,2021-08-01
1e549a8b-4a88-4392-bbd0-c1214a328422,Vincent Stein,28,budget,38.03242127027205,2025-02-22
7d60c07c-e185-4975-bb19-d259729c5a90,Justin Baker,53,budget,55.104716364554946,2022-08-20
89d5457d-cfaf-444b-b7da-38dd8e155216,Heather Frye,49,budget,37.03335865350952,2023-03-26
7b6c1ace-342c-4bfd-8c0f-0c763847d0ad,Nicole Fitzgerald,24,budget,44.39074782310825,2022-02-22
1385c813-f4e4-48a0-a059-3bb02ea8ee5f,John Collins,53,budget,32.610904680962435,2024-07-06
e56185c5-fa67-46f1-aa2c-9811260910ae,Douglas Kelly,74,budget,48.77685058246968,2023-06-01
04783afd-dd7d-42d7-be40-ebaba500aed2,Michael Howard,36,budget,55.06205802587026,2025-05-29
97bc59ce-eda7-4f68-87cb-860a53fdb5a5,Mark Cardenas,51,budget,47.700226133907975,2020-09-14
00463946-19ea-4cae-b00d-7f9366c47878,Jennifer Browning,39,budget,57.1827230680761,2021-07-17
903405bb-ca99-444d-b5df-c96876b3b13b,Angela Rivera,70,budget,39.79037951021302,2024-08-19
e23f2ae2-b9e3-48fb-8ab1-c50deb689949,Caleb Brown,27,premium,131.9538140888497,2024-06-05
efcaca67-6c3e-4ad0-a426-f654a3f9d65f,Kevin Rodriguez,78,premium,193.6824560279696,2025-03-02
fbed37a5-02aa-4c49-859f-5b7e470e68b6,Christina Tyler,77,budget,37.843913747325374,2025-05-01
4bfbd282-500d-4e53-95be-bc46272d8da2,Keith Evans,51,budget,43.04133286218656,2023-04-07
a0fd6b76-fa3f-4e34-879c-e14f059b8117,Logan Ross,68,budget,45.96597224133384,2021-06-01
2f9e9011-3716-4d9a-a81e-af1cdc83adbc,Danny Schultz,42,budget,71.0668413492723,2021-11-11
ae934fd2-a0e6-4b18-a82c-b50e923b7dc7,Ryan Jordan,31,budget,56.44751808186469,2022-12-25
51d531f5-788c-47c8-9d32-f28c1fa6e842,Whitney Glass,71,budget,55.99270919844299,2021-01-28
a4924527-b302-46d1-9074-53d90b68ab3a,Michael Black,20,premium,207.35919772257722,2020-07-14
ac57aebc-1150-4dcb-bfb3-fd76449bb2b4,Paul Rogers,55,budget,53.09841248235367,2020-10-24
0133afd6-7aff-4d5d-ab68-ca40a51ea1c9,William Hall,62,budget,30.488069880506313,2024-01-18
6461d7d6-e52a-4c08-907f-708f80f990c7,Annette Williams,79,budget,63.37758383348396,2023-11-03
5551d0e6-cdfe-4dd0-a553-9373bbb0e968,Lisa Anderson,35,budget,34.186242048949566,2022-03-02
1f4f1789-0d97-44a2-ae5a-383a8c5e9476,Michele Vaughn,73,budget,50.31151430274424,2024-01-30
725547cf-e027-4dbc-8c75-589c2205a848,Cristian Welch,33,budget,38.41211077875144,2024-06-16
0db7aff6-a8e4-4452-9019-4c92e84c3b28,Karen Griffin,68,budget,56.2725445711332,2024-12-12
c31adaed-2c09-4a48-b972-98519ee68d69,Valerie Simmons,70,premium,222.84133457974718,2025-02-11
d93d6535-9e95-499f-a816-2aa1a6e8fce6,Randall Cole,66,premium,265.43742450961565,2025-05-05
b7cacb85-5086-4c8a-9a9c-b3113980a5b1,Alyssa Reynolds,29,budget,43.98188724562364,2025-03-07
c65a77f6-38e1-4792-964c-2e4f70c97298,James Garcia,21,budget,59.1372397696243,2021-12-18
934c39f9-1f8c-48e2-8f31-177f29c73e5c,Timothy White,36,budget,71.08521576035702,2024-01-29
ca8b96d1-25ab-4853-b0de-32bfa91a9f33,Brandy Hudson,72,budget,44.731804835134554,2021-10-11
ee8bdcd4-f3aa-4b67-8a32-cf70c5bb936b,Stephen Berg,59,premium,136.50263958825028,2023-08-07
039916d6-7f07-4ad5-97ae-117dceae0926,Tracy Lee,37,budget,40.675116236179434,2022-11-12
8acf07c4-e02b-4c3c-82d0-5a996fa88fbe,Andrea Pruitt,43,budget,42.20248349954706,2024-09-04
5fd16037-5905-4224-898d-180b1e57d2f0,Jeffrey Thompson,37,budget,36.22484419687161,2024-10-26
e8b89def-9072-439a-9991-cfd69edbdb88,Joseph Davis,68,premium,172.0605569233497,2020-08-15
bea11da1-410a-4184-92b5-133b64dc6d4e,Michael Smith,54,budget,57.365243379248994,2022-11-19
380fdaf2-e044-436a-9901-370cfc37c4a7,James Gonzalez,53,budget,44.90188268440655,2023-02-28
66619fa4-bb3d-4bac-aee5-d8eeea4a22e3,Sherry Williams MD,67,budget,54.33238684088474,2021-03-05
ea20323b-0653-41ea-afa9-366f595997fc,Denise Hayes,78,budget,34.00682642474074,2021-01-08
25f1518e-3cab-4db6-becf-40c50e34c394,Richard Chapman,39,budget,48.73946608432052,2022-01-08
3dd41061-d59d-43b0-8184-dda6c0b45935,Jacob Snyder,46,budget,59.14328242211808,2023-08-03
892ec7eb-b384-47ba-a0f4-9c016867627c,Michael Caldwell,22,budget,51.85035330670733,2022-10-31
fea36377-9a71-42b7-8051-9a842a7cf81f,Tom Kelley,40,budget,42.07779812402272,2021-06-28
315875d1-c6f4-43ba-aa1d-da6f270ba101,Thomas Jackson,76,premium,196.30575109444035,2025-04-07
07474de2-45e1-4162-9c6a-a87a292bed3b,Christopher Valentine,21,budget,42.4522856801683,2022-02-28
fff6df4a-a332-4277-b51b-645bb7675c43,Daniel Rich,65,premium,234.75055465852654,2021-11-22
d32cf035-1a3a-4a63-b6e1-b90ffe9138af,Steve Miranda,67,budget,60.62315448697556,2020-08-27
010a9425-e028-4719-97d5-1ce419dafd21,Allen Black,24,premium,244.5092300182103,2022-05-29
c30f68e1-c853-4fbd-8613-e32bb9f26152,Kelly Murphy,78,budget,40.25439764680151,2022-05-31
8a0fb15f-642d-4567-a139-9983514b9c36,Steven Flores,32,budget,47.78168360222772,2025-03-14
0c845f78-b50f-4058-ba11-f135439caf97,Howard Meadows,78,premium,173.982559729545,2024-09-24
60301fd1-2a7c-4937-a030-aca1afae141e,Jeffrey Jackson,26,premium,176.3150737293422,2022-02-20
960eafca-5241-4633-9911-d7be62e3fc53,Francisco Daniel,38,budget,56.01925012535223,2025-05-18
b8aa7735-5fa4-440e-b0ad-1c1c6d6f2f52,Stacy Moran,28,premium,170.67266176709035,2022-04-28
e4ce3b47-b625-40e5-91ef-7715d6d16bce,John Richardson,65,premium,203.9944278028805,2022-11-26
44da3273-3983-4068-8aa5-aa178954fb4a,Charles Spears,41,budget,40.48176851634877,2023-09-18
c7322076-58d6-4b07-978c-94b43d386c9d,Jennifer Herring,54,budget,45.06819853673294,2024-04-19
